OrderID,OrderDate,DeliveryDate,CustomerID,ProductID,LogisticsProvider,ShippingCost_EUR,IsReturned,ReturnReason
ORD-003564,2023-08-15,2023-08-18,50aba4db4830,PRD-0049,Hermes,4.61,0,
ORD-003565,2023-09-06,2023-09-09,d8c4bb416eba,PRD-0034,DHL,6.29,0,
ORD-003566,2023-06-20,2023-06-21,0ba853873b50,PRD-0048,DPD,5.19,1,Zu spät geliefert
ORD-003567,2023-12-08,2023-12-11,ad0a5f423792,PRD-0048,DPD,3.51,0,
ORD-003568,2023-12-05,2023-12-08,dad91dcce010,PRD-0023,DHL,4.85,0,
ORD-003569,2023-06-24,2023-06-25,747571f443d9,PRD-0026,DHL,4.81,1,Passt nicht
ORD-003570,2023-08-28,2023-08-31,e1f4a299a8d3,PRD-0018,DHL,5.7,0,
ORD-003571,2023-06-23,2023-06-26,d56badee061c,PRD-0023,DPD,5.17,0,
ORD-003572,2023-07-28,2023-07-31,195d1d87ed88,PRD-0040,DHL,6.57,0,
ORD-003573,2023-01-21,2023-01-23,886e21a9b6c8,PRD-0004,Hermes,6.79,0,
ORD-003574,2023-12-06,2023-12-07,cedbdcb96040,PRD-0028,DHL,5.72,0,
ORD-003575,2023-12-09,2023-12-12,dec2d92afa99,PRD-0014,DPD,6.19,0,
ORD-003576,2023-02-25,2023-02-27,b50e06250f56,PRD-0014,DHL,6.49,0,
ORD-003577,2023-04-01,2023-04-02,e6638b0be48a,PRD-0022,DPD,7.35,0,
ORD-003578,2023-09-06,2023-09-11,2bec6db3684b,PRD-0049,Hermes,7.36,1,Gefällt nicht
ORD-003579,2023-04-28,2023-04-29,5f53888bfcb6,PRD-0001,DHL,4.3,1,Passt nicht
ORD-003580,2023-11-09,2023-11-10,17ec06c1973a,PRD-0046,DPD,6.9,1,Falscher Artikel
ORD-003581,2023-10-30,2023-10-31,00f726c75673,PRD-0015,Hermes,6.92,0,
ORD-003582,2023-09-01,2023-09-04,42f746bc7720,PRD-0031,Hermes,6.3,0,
ORD-003583,2023-04-14,2023-04-20,5bdcbeb00ad0,PRD-0031,Hermes,6.02,0,
ORD-003584,2023-05-19,2023-05-20,a5c98f280d1f,PRD-0038,DHL,7.24,0,
ORD-003585,2023-06-15,2023-06-17,364454046f73,PRD-0007,DPD,5.98,1,Passt nicht
ORD-003586,2023-07-18,2023-07-28,cf4764400f03,PRD-0039,Hermes,4.91,0,
ORD-003587,2023-04-24,2023-04-27,a70c9987374c,PRD-0027,DPD,5.66,0,
ORD-003588,2023-04-13,2023-04-15,c957b337cc41,PRD-0023,DPD,6.2,0,
ORD-003589,2023-06-10,2023-06-13,0297a5f73d32,PRD-0047,DHL,4.97,0,
ORD-003590,2023-07-03,2023-07-05,8c8ee8a9a9ef,PRD-0026,DPD,5.95,0,
ORD-003591,2023-08-12,2023-08-13,836e5c18feff,PRD-0037,DHL,4.73,1,Passt nicht
ORD-003592,2023-11-11,2023-11-12,fe2dfe5b7805,PRD-0038,DPD,4.39,0,
ORD-003593,2023-04-24,2023-04-27,11a94b5eb3d0,PRD-0043,Hermes,6.45,0,
ORD-003594,2023-01-10,2023-01-13,1636252b729a,PRD-0009,DPD,6.01,1,Beschädigt
ORD-003595,2023-12-22,2023-12-24,6db3bee68ad0,PRD-0049,DPD,7.45,0,
ORD-003596,2023-10-23,2023-10-26,9e4cc83219db,PRD-0005,Hermes,5.75,0,
ORD-003597,2023-04-01,2023-04-03,cd71aeb76816,PRD-0039,Hermes,5.74,0,
ORD-003598,2023-11-15,2023-11-17,22eb96eb9c82,PRD-0040,DPD,3.8,0,
ORD-003599,2023-10-27,2023-10-30,10026dbd2d64,PRD-0013,DPD,3.95,0,
ORD-003600,2023-06-14,2023-06-16,242b1720dbc7,PRD-0016,Hermes,4.33,0,
ORD-003601,2023-10-09,2023-10-12,dde3f5369231,PRD-0038,DPD,4.67,1,Zu spät geliefert
ORD-003602,2023-11-29,2023-12-01,fc756d4ad507,PRD-0035,DHL,3.54,0,
ORD-003603,2023-06-15,2023-06-18,6a5a0702f324,PRD-0011,DPD,5.08,0,
ORD-003604,2023-04-26,2023-04-27,7598bd71fe53,PRD-0021,DHL,7.45,0,
ORD-003605,2023-11-13,2023-11-15,b0e25b821d65,PRD-0026,DHL,4.66,1,Zu spät geliefert
ORD-003606,2023-01-09,2023-01-12,5bd74e894eab,PRD-0004,DHL,4.93,1,Gefällt nicht
ORD-003607,2023-01-26,2023-01-27,17591257966a,PRD-0050,DHL,5.66,0,
ORD-003608,2023-06-17,2023-06-18,3f8846b8d9ae,PRD-0013,DPD,4.72,0,
ORD-003609,2023-03-26,2023-03-27,57719992ae4c,PRD-0035,DPD,6.45,0,
ORD-003610,2023-02-22,2023-02-25,d1e81688058a,PRD-0048,DHL,7.44,0,
ORD-003611,2023-08-27,2023-08-29,c9971add6108,PRD-0001,DHL,7.16,0,
ORD-003612,2023-05-05,2023-05-06,619165201926,PRD-0001,DHL,6.38,0,
ORD-003613,2023-07-06,2023-07-07,49067f21850d,PRD-0044,Hermes,5.89,0,
ORD-003614,2023-03-26,2023-03-28,7515db680360,PRD-0014,DHL,3.89,0,
ORD-003615,2023-10-22,2023-10-23,fe658e70891a,PRD-0050,DPD,7.41,0,
ORD-003616,2023-07-13,2023-07-15,ab21903e68c6,PRD-0019,Hermes,5.42,0,
ORD-003617,2023-07-16,2023-07-17,8bf6d58effba,PRD-0002,DPD,4.15,0,
ORD-003618,2023-09-15,2023-09-16,30ab010147f1,PRD-0042,DHL,5.21,1,Passt nicht
ORD-003619,2023-03-22,2023-03-23,446545a9feff,PRD-0045,DHL,7.18,0,
ORD-003620,2023-12-04,2023-12-07,38424fe833d6,PRD-0017,DHL,3.67,0,
ORD-003621,2023-02-16,2023-02-18,2cb552c3de87,PRD-0018,DPD,5.73,0,
ORD-003622,2023-05-18,2023-05-23,3405d23c5dca,PRD-0026,Hermes,6.65,0,
ORD-003623,2023-08-15,2023-08-17,3fb6657a5403,PRD-0008,Hermes,5.41,0,
ORD-003624,2023-07-13,2023-07-14,b71b3ef9f857,PRD-0028,DHL,4.22,0,
ORD-003625,2023-05-23,2023-05-30,f6cc1089a080,PRD-0001,Hermes,3.62,1,Zu spät geliefert
ORD-003626,2023-06-25,2023-07-03,de5995b0f460,PRD-0020,Hermes,4.8,0,
ORD-003627,2023-10-02,2023-10-04,e87ccbf56f42,PRD-0015,DPD,6.89,1,Passt nicht
ORD-003628,2023-12-23,2023-12-24,8a8452860d40,PRD-0015,DPD,6.82,1,Gefällt nicht
ORD-003629,2023-03-04,2023-03-06,66d83e310e09,PRD-0009,Hermes,4.16,0,
ORD-003630,2023-08-22,2023-08-23,94bcba74315e,PRD-0039,DHL,5.08,0,
ORD-003631,2023-12-20,2023-12-21,d451b4fe0223,PRD-0012,DHL,6.62,0,
ORD-003632,2023-10-01,2023-10-02,c9971add6108,PRD-0050,DPD,5.35,0,
ORD-003633,2023-09-17,2023-09-20,4704c19af128,PRD-0028,Hermes,5.97,0,
ORD-003634,2023-02-27,2023-03-02,bcea4943f5ed,PRD-0021,DPD,4.8,0,
ORD-003635,2023-09-15,2023-09-17,eeef6eaf3244,PRD-0038,DPD,6.87,0,
ORD-003636,2023-06-20,2023-06-21,d83e23745063,PRD-0046,Hermes,4.81,0,
ORD-003637,2023-04-01,2023-04-03,8d7552eb62a6,PRD-0040,DHL,7.16,1,Gefällt nicht
ORD-003638,2023-02-10,2023-02-12,42f746bc7720,PRD-0041,DHL,3.87,0,
ORD-003639,2023-07-17,2023-07-19,1dc1bf598d53,PRD-0030,Hermes,6.05,0,
ORD-003640,2023-06-02,2023-06-04,b30dde1c0c5a,PRD-0050,DHL,5.62,0,
ORD-003641,2023-08-06,2023-08-07,3acc52377c82,PRD-0047,Hermes,3.98,0,
ORD-003642,2023-10-28,2023-10-31,1b26cbe1582a,PRD-0020,DPD,4.54,0,
ORD-003643,2023-10-16,2023-10-17,8cb2516ad183,PRD-0039,DHL,5.54,1,Gefällt nicht
ORD-003644,2023-03-22,2023-03-23,91cbdba25f4e,PRD-0015,DHL,5.19,0,
ORD-003645,2023-10-03,2023-10-04,a48886afbfd9,PRD-0005,DPD,5.21,1,Passt nicht
ORD-003646,2023-01-15,2023-01-18,52bbbecf7e4a,PRD-0033,Hermes,4.91,1,Passt nicht
ORD-003647,2023-02-23,2023-02-25,40c2ea9999c9,PRD-0031,DPD,6.81,1,Gefällt nicht
ORD-003648,2023-08-08,2023-08-16,a3e6026be7de,PRD-0012,Hermes,6.27,1,Zu spät geliefert
ORD-003649,2023-11-19,2023-11-20,a871859dbae3,PRD-0021,DPD,6.42,0,
ORD-003650,2023-02-04,2023-02-05,5fa3180aa5f5,PRD-0033,DHL,6.95,0,
ORD-003651,2023-05-09,2023-05-11,0ca7b2b39990,PRD-0028,DPD,4.62,0,
ORD-003652,2023-08-06,2023-08-09,00aab29cebe7,PRD-0032,DHL,6.47,0,
ORD-003653,2023-05-24,2023-05-26,7e736143ef37,PRD-0011,DPD,3.76,0,
ORD-003654,2023-12-24,2023-12-26,307e6b240c8c,PRD-0015,DHL,7.05,1,Gefällt nicht
ORD-003655,2023-10-01,2023-10-11,f23d982e04cd,PRD-0028,Hermes,6.66,0,
ORD-003656,2023-09-15,2023-09-16,872e17e7a5a1,PRD-0003,DHL,5.72,0,
ORD-003657,2023-04-29,2023-04-30,9bf8bb92f6f0,PRD-0015,DPD,4.44,0,
ORD-003658,2023-09-07,2023-09-09,1885ebd4660c,PRD-0044,DPD,6.32,0,
ORD-003659,2023-03-05,2023-03-08,c7607c20e1b6,PRD-0039,Hermes,4.18,0,
ORD-003660,2023-11-16,2023-11-19,1a362e3b8d84,PRD-0025,Hermes,4.69,0,
ORD-003661,2023-03-30,2023-04-02,1ee7c2736a4b,PRD-0043,DPD,4.98,0,
ORD-003662,2023-03-30,2023-04-09,d7e301b5cd6f,PRD-0036,Hermes,5.58,0,
ORD-003663,2023-03-09,2023-03-10,07b92aac87b8,PRD-0034,DPD,3.71,0,
ORD-003664,2023-04-27,2023-04-30,6db3bee68ad0,PRD-0005,Hermes,5.94,0,
ORD-003665,2023-02-05,2023-02-06,710113ae34b1,PRD-0043,DPD,4.7,0,
ORD-003666,2023-05-26,2023-05-29,c7607c20e1b6,PRD-0013,DPD,5.31,0,
ORD-003667,2023-11-28,2023-11-30,10d283c4b3f1,PRD-0030,DHL,5.62,0,
ORD-003668,2023-10-13,2023-10-14,270e3dbaa894,PRD-0017,Hermes,4.32,0,
ORD-003669,2023-05-25,2023-05-28,cd2b612e83a2,PRD-0049,DHL,7.43,0,
ORD-003670,2023-01-27,2023-01-30,afb8f64e78d8,PRD-0006,DHL,3.62,0,
ORD-003671,2023-08-02,2023-08-04,2bf1b69dc216,PRD-0033,Hermes,5.81,1,Passt nicht
ORD-003672,2023-05-15,2023-05-16,1cb9049a7608,PRD-0032,DPD,7.17,0,
ORD-003673,2023-09-01,2023-09-04,f1f3d239b22b,PRD-0001,DHL,6.13,0,
ORD-003674,2023-10-14,2023-10-17,33c5c26054a7,PRD-0047,DPD,6.83,0,
ORD-003675,2023-04-09,2023-04-10,0dec90d9822f,PRD-0030,DPD,4.09,0,
ORD-003676,2023-07-28,2023-08-06,87d8cf076baa,PRD-0028,Hermes,6.82,1,Zu spät geliefert
ORD-003677,2023-04-07,2023-04-10,21aede179a18,PRD-0048,DPD,6.52,0,
ORD-003678,2023-08-15,2023-08-18,1d38108d4d5d,PRD-0048,DHL,4.01,0,
ORD-003679,2023-06-18,2023-06-21,6286963288a7,PRD-0002,DPD,5.8,0,
ORD-003680,2023-11-06,2023-11-07,3440e95f3c5a,PRD-0038,DHL,6.93,0,
ORD-003681,2023-06-01,2023-06-09,434ffda97134,PRD-0037,Hermes,4.47,1,Zu spät geliefert
ORD-003682,2023-01-10,2023-01-11,852136f15af9,PRD-0003,DPD,4.81,0,
ORD-003683,2023-07-01,2023-07-04,625a58a0970a,PRD-0007,DPD,4.81,1,Gefällt nicht
ORD-003684,2023-12-20,2023-12-21,688d8e5662ef,PRD-0009,Hermes,3.78,0,
ORD-003685,2023-03-22,2023-03-24,582fb1eed8db,PRD-0045,DPD,6.53,0,
ORD-003686,2023-04-27,2023-04-28,d83e23745063,PRD-0029,DHL,5.54,0,
ORD-003687,2023-04-24,2023-04-25,9fcffad07fda,PRD-0026,DPD,4.47,0,
ORD-003688,2023-11-05,2023-11-06,bba0303a4f1e,PRD-0004,DPD,5.68,0,
ORD-003689,2023-05-30,2023-06-06,2ca50b35ad33,PRD-0049,Hermes,4.49,1,Zu spät geliefert
ORD-003690,2023-11-25,2023-12-04,1aab35a976b4,PRD-0022,Hermes,4.93,0,
ORD-003691,2023-07-02,2023-07-04,4ff39efe0c37,PRD-0008,DHL,5.07,0,
ORD-003692,2023-10-03,2023-10-06,5cd8ccb79288,PRD-0040,DHL,5.39,1,Passt nicht
ORD-003693,2023-04-09,2023-04-10,97498ce80361,PRD-0030,DHL,5.19,0,
ORD-003694,2023-05-31,2023-06-07,0af3a7a56720,PRD-0042,Hermes,5.58,1,Zu spät geliefert
ORD-003695,2023-03-10,2023-03-11,654a8248ac1b,PRD-0017,Hermes,3.81,0,
ORD-003696,2023-10-10,2023-10-13,f4ec8620a252,PRD-0007,DPD,7.3,0,
ORD-003697,2023-02-17,2023-02-20,ab4f462f398f,PRD-0014,Hermes,4.7,0,
ORD-003698,2023-05-15,2023-05-17,94bcba74315e,PRD-0017,DHL,3.65,0,
ORD-003699,2023-10-16,2023-10-17,0907e2f4a507,PRD-0036,DPD,7.42,0,
ORD-003700,2023-09-03,2023-09-05,22579d7e20eb,PRD-0017,DHL,5.19,0,
ORD-003701,2023-08-11,2023-08-13,67c33c684bbe,PRD-0033,DHL,6.21,0,
ORD-003702,2023-05-19,2023-05-22,ab6da4d8621c,PRD-0008,DPD,4.77,0,
ORD-003703,2023-07-31,2023-08-02,635719a9bacb,PRD-0002,DPD,3.68,0,
ORD-003704,2023-04-21,2023-04-24,7d378c11ec5f,PRD-0026,Hermes,6.94,0,
ORD-003705,2023-09-10,2023-09-13,e5900af4dbd0,PRD-0045,DHL,5.52,0,
ORD-003706,2023-02-01,2023-02-04,17e80f1d2699,PRD-0018,DPD,4.58,0,
ORD-003707,2023-12-24,2023-12-25,faddb82d1ed3,PRD-0049,Hermes,5.65,1,Gefällt nicht
ORD-003708,2023-09-01,2023-09-03,f4ec8620a252,PRD-0030,DHL,4.56,0,
ORD-003709,2023-07-09,2023-07-11,c4b7b6daa6a5,PRD-0002,DPD,7.34,0,
ORD-003710,2023-04-14,2023-04-16,fcf9005f1b56,PRD-0007,Hermes,3.64,0,
ORD-003711,2023-10-15,2023-10-18,1f44f5258dc4,PRD-0014,DPD,7.1,0,
ORD-003712,2023-12-28,2023-12-31,fe2dfe5b7805,PRD-0032,DHL,6.11,0,
ORD-003713,2023-12-25,2023-12-28,79eb57c262b2,PRD-0033,DHL,4.64,1,Gefällt nicht
ORD-003714,2023-12-27,2023-12-29,82596d07353f,PRD-0029,DHL,5.92,1,Passt nicht
ORD-003715,2023-08-25,2023-08-26,81140dea1830,PRD-0008,Hermes,5.18,0,
ORD-003716,2023-02-14,2023-02-15,210b5734e487,PRD-0012,DPD,4.89,0,
ORD-003717,2023-06-14,2023-06-16,3440e95f3c5a,PRD-0011,DHL,6.95,1,Passt nicht
ORD-003718,2023-01-25,2023-01-26,10f3d78de149,PRD-0006,DPD,4.92,0,
ORD-003719,2023-06-21,2023-06-23,c3a3122f53f0,PRD-0009,DHL,3.77,0,
ORD-003720,2023-01-02,2023-01-04,51146b476b24,PRD-0046,DPD,6.86,0,
ORD-003721,2023-05-11,2023-05-12,65fa4460f4d3,PRD-0007,DPD,7.49,1,Gefällt nicht
ORD-003722,2023-01-06,2023-01-07,86f6d149b736,PRD-0036,DPD,6.36,1,Zu spät geliefert
ORD-003723,2023-03-04,2023-03-05,1da2036bf2d8,PRD-0007,DPD,5.68,1,Gefällt nicht
ORD-003724,2023-12-15,2023-12-18,a03a0cec9f71,PRD-0002,DPD,5.4,0,
ORD-003725,2023-03-06,2023-03-09,a8c66f9f711d,PRD-0025,Hermes,4.99,0,
ORD-003726,2023-01-30,2023-01-31,7d378c11ec5f,PRD-0020,DHL,4.56,0,
ORD-003727,2023-07-19,2023-07-22,ab5e5d667420,PRD-0045,DPD,5.18,0,
ORD-003728,2023-09-16,2023-09-17,6adad2b3a3cf,PRD-0035,DPD,5.03,1,Beschädigt
ORD-003729,2023-02-06,2023-02-08,d1b78d8532ed,PRD-0007,DPD,3.55,1,Gefällt nicht
ORD-003730,2023-06-07,2023-06-10,ecc92ca07f24,PRD-0026,Hermes,6.62,1,Gefällt nicht
ORD-003731,2023-08-08,2023-08-16,35402ac5b811,PRD-0039,Hermes,3.78,0,
ORD-003732,2023-08-03,2023-08-06,64470c154a9e,PRD-0013,Hermes,5.4,1,Zu spät geliefert
ORD-003733,2023-01-28,2023-01-29,21aede179a18,PRD-0002,DHL,4.05,0,
ORD-003734,2023-09-08,2023-09-09,ae868fa763a9,PRD-0037,DHL,4.36,0,
ORD-003735,2023-11-20,2023-11-21,c3a3122f53f0,PRD-0006,DHL,4.19,0,
ORD-003736,2023-04-22,2023-04-25,93746af9a172,PRD-0007,DHL,5.77,0,
ORD-003737,2023-12-13,2023-12-14,3acc52377c82,PRD-0033,Hermes,4.24,0,
ORD-003738,2023-02-08,2023-02-11,690e733c2dab,PRD-0017,Hermes,6.67,0,
ORD-003739,2023-03-30,2023-03-31,7d378c11ec5f,PRD-0008,DPD,7.47,0,
ORD-003740,2023-11-02,2023-11-04,72e988d8eb56,PRD-0031,DHL,5.13,1,Passt nicht
ORD-003741,2023-10-24,2023-10-26,daa2c4289cbf,PRD-0015,Hermes,4.03,0,
ORD-003742,2023-04-27,2023-04-30,64470c154a9e,PRD-0010,DHL,4.08,0,
ORD-003743,2023-11-22,2023-11-24,eeef6eaf3244,PRD-0014,DPD,4.07,0,
ORD-003744,2023-04-17,2023-04-18,dde3f5369231,PRD-0043,DPD,4.72,0,
ORD-003745,2023-09-17,2023-09-22,8b9804a18cf9,PRD-0029,Hermes,5.18,1,Passt nicht
ORD-003746,2023-07-06,2023-07-12,e45c7aa60886,PRD-0023,Hermes,3.82,0,
ORD-003747,2023-05-31,2023-06-03,a03a0cec9f71,PRD-0039,Hermes,6.21,0,
ORD-003748,2023-09-29,2023-10-01,efa214a349d0,PRD-0023,DPD,4.9,0,
ORD-003749,2023-12-12,2023-12-13,45a20b0f920a,PRD-0003,DHL,4.78,1,Passt nicht
ORD-003750,2023-01-23,2023-01-24,7e7d85dcb9cf,PRD-0035,DPD,5.22,0,
ORD-003751,2023-10-01,2023-10-03,884802d6725a,PRD-0026,DPD,6.71,0,
ORD-003752,2023-08-18,2023-08-20,81d199d7f773,PRD-0027,Hermes,7.13,0,
ORD-003753,2023-04-10,2023-04-18,b56320997ee9,PRD-0044,Hermes,7.13,0,
ORD-003754,2023-11-14,2023-11-16,81eab3379b56,PRD-0034,Hermes,5.25,1,Gefällt nicht
ORD-003755,2023-08-07,2023-08-10,091f24ee1b41,PRD-0036,DHL,5.46,1,Passt nicht
ORD-003756,2023-03-20,2023-03-21,faa2f6f03cc1,PRD-0037,DHL,3.67,0,
ORD-003757,2023-09-27,2023-09-30,3c39f0cef709,PRD-0037,DPD,7.23,0,
ORD-003758,2023-07-09,2023-07-12,0c73a19e96cc,PRD-0013,Hermes,6.83,0,
ORD-003759,2023-11-11,2023-11-13,bdde9cfbebaf,PRD-0021,DHL,5.54,0,
ORD-003760,2023-06-24,2023-06-27,efa214a349d0,PRD-0029,DHL,5.8,1,Passt nicht
ORD-003761,2023-04-22,2023-04-24,2bf1b69dc216,PRD-0027,Hermes,6.92,0,
ORD-003762,2023-01-11,2023-01-12,d3b1f769f7d5,PRD-0005,DHL,5.47,0,
ORD-003763,2023-10-13,2023-10-14,a6006729eb0e,PRD-0048,DHL,4.82,0,
ORD-003764,2023-02-19,2023-02-20,30ab010147f1,PRD-0014,DHL,5.69,1,Passt nicht
ORD-003765,2023-08-18,2023-08-21,fbf122d940e4,PRD-0016,Hermes,4.46,0,
ORD-003766,2023-11-11,2023-11-12,0ba853873b50,PRD-0040,DHL,5.79,0,
ORD-003767,2023-10-07,2023-10-08,c44512e2acc8,PRD-0037,DHL,6.69,1,Gefällt nicht
ORD-003768,2023-11-30,2023-12-02,210b5734e487,PRD-0038,DHL,6.47,0,
ORD-003769,2023-02-18,2023-02-21,fe4d48720e99,PRD-0016,DHL,7.24,0,
ORD-003770,2023-07-28,2023-07-31,868c311e5e64,PRD-0038,DPD,5.81,0,
ORD-003771,2023-06-07,2023-06-10,e122976f0144,PRD-0048,DPD,5.67,1,Passt nicht
ORD-003772,2023-04-23,2023-04-26,dde3f5369231,PRD-0022,Hermes,7.27,0,
ORD-003773,2023-09-16,2023-09-18,33c5c26054a7,PRD-0036,Hermes,3.66,0,
ORD-003774,2023-09-05,2023-09-08,210b5734e487,PRD-0039,DPD,4.5,1,Passt nicht
ORD-003775,2023-04-04,2023-04-05,64729909cc49,PRD-0007,DPD,3.83,0,
ORD-003776,2023-03-20,2023-03-22,05a078d470a8,PRD-0034,DHL,5.72,1,Falscher Artikel
ORD-003777,2023-10-27,2023-10-29,77c5cc0f7ae8,PRD-0045,Hermes,7.35,0,
ORD-003778,2023-12-29,2023-12-30,1da2036bf2d8,PRD-0010,DHL,6.72,0,
ORD-003779,2023-01-12,2023-01-14,ab21903e68c6,PRD-0001,DHL,4.61,1,Passt nicht
ORD-003780,2023-11-12,2023-11-22,fd7902f1976a,PRD-0002,Hermes,4.5,0,
ORD-003781,2023-02-28,2023-03-02,9124aad31df2,PRD-0046,Hermes,3.71,0,
ORD-003782,2023-06-14,2023-06-16,1ab934b136ba,PRD-0036,DHL,6.38,0,
ORD-003783,2023-11-28,2023-12-01,195d1d87ed88,PRD-0009,DPD,6.25,0,
ORD-003784,2023-09-04,2023-09-05,fe4d48720e99,PRD-0009,DPD,5.89,0,
ORD-003785,2023-05-16,2023-05-17,bb3934db10be,PRD-0019,DHL,5.06,0,
ORD-003786,2023-12-29,2024-01-01,31ac448529cf,PRD-0034,Hermes,6.26,0,
ORD-003787,2023-10-18,2023-10-19,f2344e0a11b7,PRD-0009,Hermes,7.38,0,
ORD-003788,2023-01-12,2023-01-13,a53456968de8,PRD-0020,DHL,5.32,0,
ORD-003789,2023-08-12,2023-08-13,22579d7e20eb,PRD-0019,DHL,7.47,0,
ORD-003790,2023-10-09,2023-10-12,0763c47e87fa,PRD-0009,DPD,5.7,0,
ORD-003791,2023-09-08,2023-09-11,ef8c2437deb7,PRD-0027,DHL,6.03,0,
ORD-003792,2023-08-16,2023-08-17,953c25151831,PRD-0023,DPD,6.97,0,
ORD-003793,2023-05-30,2023-05-31,4f4020b1fffb,PRD-0008,DHL,4.19,0,
ORD-003794,2023-10-02,2023-10-08,7769f1239eef,PRD-0017,Hermes,4.47,0,
ORD-003795,2023-11-15,2023-11-16,6db3bee68ad0,PRD-0030,DHL,4.3,1,Gefällt nicht
ORD-003796,2023-03-14,2023-03-17,e824a2749e48,PRD-0009,DPD,6.01,0,
ORD-003797,2023-02-15,2023-02-16,72e988d8eb56,PRD-0023,DHL,7.29,1,Beschädigt
ORD-003798,2023-08-05,2023-08-07,2d0708df16d8,PRD-0024,DHL,5.24,0,
ORD-003799,2023-12-12,2023-12-14,295bc6b838da,PRD-0015,DPD,7.38,1,Passt nicht
ORD-003800,2023-03-15,2023-03-16,1f44f5258dc4,PRD-0042,DHL,5.18,0,
ORD-003801,2023-06-11,2023-06-13,be09470a4786,PRD-0041,Hermes,3.85,1,Falscher Artikel
ORD-003802,2023-05-27,2023-05-29,c9971add6108,PRD-0001,Hermes,7.43,0,
ORD-003803,2023-06-25,2023-06-27,e11ba68c2897,PRD-0047,Hermes,4.9,0,
ORD-003804,2023-06-28,2023-06-30,0c9f50253a75,PRD-0027,DHL,5.64,0,
ORD-003805,2023-02-17,2023-02-20,b0e25b821d65,PRD-0021,DHL,6.8,0,
ORD-003806,2023-08-21,2023-08-23,f4ed782b83c8,PRD-0012,Hermes,6.89,0,
ORD-003807,2023-10-17,2023-10-20,d0f9e20b6ac8,PRD-0025,Hermes,6.92,0,
ORD-003808,2023-05-27,2023-05-29,182a643a7a92,PRD-0005,DPD,5.14,0,
ORD-003809,2023-06-11,2023-06-13,f50a415590f0,PRD-0029,DPD,4.67,0,
ORD-003810,2023-06-10,2023-06-11,cf4764400f03,PRD-0006,DPD,6.06,0,
ORD-003811,2023-06-19,2023-06-21,0bb12f59fd75,PRD-0001,DHL,3.94,0,
ORD-003812,2023-01-31,2023-02-03,8637e6be643e,PRD-0020,DPD,4.71,0,
ORD-003813,2023-01-01,2023-01-03,d517469939b6,PRD-0009,DHL,6.75,0,
ORD-003814,2023-02-24,2023-02-27,dbc7a3810588,PRD-0004,Hermes,5.01,0,
ORD-003815,2023-05-02,2023-05-03,879bd1edee94,PRD-0008,DHL,6.05,0,
ORD-003816,2023-10-17,2023-10-20,dc03524d72cc,PRD-0017,DPD,4.15,0,
ORD-003817,2023-06-03,2023-06-04,3e16d8c02f6b,PRD-0037,DHL,6.14,0,
ORD-003818,2023-12-22,2023-12-23,b2cebf22574d,PRD-0019,DPD,3.9,0,
ORD-003819,2023-04-04,2023-04-05,eff7c49b7f80,PRD-0040,Hermes,5.35,1,Passt nicht
ORD-003820,2023-04-18,2023-04-25,fba69d74eef3,PRD-0043,Hermes,6.66,0,
ORD-003821,2023-03-09,2023-03-12,81eab3379b56,PRD-0033,DHL,5.85,1,Gefällt nicht
ORD-003822,2023-11-12,2023-11-14,f8a89c4399b2,PRD-0035,DHL,6.96,0,
ORD-003823,2023-12-24,2023-12-25,24c1e8e62f86,PRD-0023,DHL,4.23,0,
ORD-003824,2023-01-13,2023-01-14,fd0ec81b021e,PRD-0024,Hermes,6.71,0,
ORD-003825,2023-02-22,2023-02-23,52c6914ee471,PRD-0016,DHL,3.7,0,
ORD-003826,2023-11-05,2023-11-07,13d2e75f5e4c,PRD-0048,DPD,5.49,1,Gefällt nicht
ORD-003827,2023-11-26,2023-11-29,1086241e2fd7,PRD-0046,DPD,5.04,0,
ORD-003828,2023-11-22,2023-11-23,1ab934b136ba,PRD-0013,DHL,4.31,0,
ORD-003829,2023-02-19,2023-02-22,1009001add0e,PRD-0029,DPD,7.15,0,
ORD-003830,2023-02-21,2023-02-23,359d96a93aa1,PRD-0006,DHL,4.34,1,Passt nicht
ORD-003831,2023-09-22,2023-09-23,83917dff0d2a,PRD-0031,DHL,6.49,1,Gefällt nicht
ORD-003832,2023-09-29,2023-10-02,663295ff7da6,PRD-0030,DPD,6.62,0,
ORD-003833,2023-03-27,2023-03-28,afb8f64e78d8,PRD-0041,Hermes,6.23,0,
ORD-003834,2023-04-15,2023-04-18,5e8451fe3696,PRD-0049,DHL,3.89,0,
ORD-003835,2023-08-27,2023-08-29,204dcf7a5e26,PRD-0019,DPD,4.81,0,
ORD-003836,2023-08-17,2023-08-18,17fb39050eb0,PRD-0001,DPD,4.86,1,Gefällt nicht
ORD-003837,2023-07-31,2023-08-03,7c91be984130,PRD-0034,DHL,7.19,1,Zu spät geliefert
ORD-003838,2023-01-16,2023-01-18,7c129bcbaf79,PRD-0034,DPD,3.51,0,
ORD-003839,2023-01-29,2023-02-01,500081b57226,PRD-0050,Hermes,5.37,0,
ORD-003840,2023-12-16,2023-12-18,07b92aac87b8,PRD-0027,DHL,3.94,1,Falscher Artikel
ORD-003841,2023-03-23,2023-03-24,2b991b6c3353,PRD-0031,DHL,6.21,0,
ORD-003842,2023-10-09,2023-10-12,688d8e5662ef,PRD-0049,DPD,4.51,0,
